Date,Y10,Y1,Y3,Y5,Repo
2020-07-24,5.817,3.63,4.678,4.941,4.0
2020-07-27,5.859,3.644,4.407,5.01,4.0
2020-07-28,5.85,3.668,4.46,5.01,4.0
2020-07-29,5.835,3.661,4.439,5.013,4.0
2020-07-30,5.825,3.661,4.42,4.991,4.0
2020-07-31,5.837,3.66,4.404,4.988,4.0
2020-08-03,5.837,3.653,4.741,5.0,4.0
2020-08-04,5.833,3.635,4.733,5.0,4.0
2020-08-05,5.826,3.617,4.725,4.981,4.0
2020-08-06,5.862,3.588,4.763,5.03,4.0
2020-08-07,5.886,3.447,4.824,5.109,4.0
2020-08-10,5.893,3.623,4.831,5.128,4.0
2020-08-11,5.903,3.648,4.823,5.14,4.0
2020-08-12,5.884,3.63,4.833,5.159,4.0
2020-08-13,5.895,3.611,4.816,5.147,4.0
2020-08-14,5.965,3.346,4.872,5.234,4.0
2020-08-17,5.975,3.614,4.879,5.246,4.0
2020-08-18,5.986,3.617,4.88,5.263,4.0
2020-08-19,6.008,3.609,4.851,5.234,4.0
2020-08-20,6.0,3.613,4.803,5.215,4.0
2020-08-21,6.14,3.748,4.92,5.407,4.0
2020-08-24,6.221,3.74,5.004,5.469,4.0
2020-08-25,6.157,3.71,4.984,5.433,4.0
2020-08-26,6.203,3.748,5.078,5.552,4.0
2020-08-27,6.147,3.741,5.061,5.518,4.0
2020-08-28,6.097,3.749,5.045,5.527,4.0
2020-08-31,6.078,3.741,4.994,5.472,4.0
2020-09-01,5.943,3.687,4.792,5.201,4.0
2020-09-02,5.92,3.633,4.79,5.172,4.0
2020-09-03,5.896,3.695,4.767,5.179,4.0
2020-09-04,5.93,3.519,4.798,5.239,4.0
2020-09-07,5.993,3.675,4.895,5.35,4.0
2020-09-08,6.056,3.726,5.043,5.458,4.0
2020-09-09,5.989,3.707,5.038,5.435,4.0
2020-09-10,6.053,3.747,5.055,5.473,4.0
2020-09-11,6.041,3.507,5.094,5.508,4.0
2020-09-14,6.031,3.727,5.055,5.467,4.0
2020-09-15,6.029,3.719,5.012,5.428,4.0
2020-09-16,5.992,3.687,4.966,5.358,4.0
2020-09-17,6.033,3.727,4.996,5.431,4.0
2020-09-18,6.014,3.666,4.966,5.412,4.0
2020-09-21,6.016,3.695,4.973,5.397,4.0
2020-09-22,6.01,3.724,4.975,5.38,4.0
2020-09-23,5.99,3.654,4.964,5.354,4.0
2020-09-24,5.992,3.745,4.971,5.357,4.0
2020-09-25,6.038,3.733,4.966,5.374,4.0
2020-09-28,6.056,3.75,4.99,5.416,4.0
2020-09-29,6.037,3.754,4.966,5.411,4.0
2020-09-30,6.015,3.708,4.939,5.391,4.0
2020-10-01,5.996,3.57,4.909,5.297,4.0
2020-10-02,5.996,3.57,4.909,5.297,4.0
2020-10-05,6.004,3.626,4.895,5.268,4.0
2020-10-06,6.026,3.617,4.887,5.29,4.0
2020-10-07,6.014,3.582,4.869,5.273,4.0
2020-10-08,6.015,3.586,4.855,5.263,4.0
2020-10-09,5.937,3.572,4.754,5.197,4.0
2020-10-12,5.899,3.589,4.752,5.161,4.0
2020-10-13,5.904,3.553,4.747,5.173,4.0
2020-10-14,5.9,3.531,4.742,5.171,4.0
2020-10-15,5.898,3.521,4.718,5.161,4.0
2020-10-16,5.935,3.533,4.788,5.266,4.0
2020-10-19,5.94,3.51,4.745,5.23,4.0
2020-10-20,5.931,3.5,4.708,5.208,4.0
2020-10-21,5.912,3.49,4.687,5.195,4.0
2020-10-22,5.915,3.453,4.678,5.213,4.0
2020-10-23,5.844,3.436,4.625,5.132,4.0
2020-10-26,5.834,3.454,4.639,5.142,4.0
2020-10-27,5.846,3.43,4.954,5.144,4.0
2020-10-28,5.859,3.447,4.657,5.171,4.0
2020-10-29,5.881,3.473,4.628,5.165,4.0
2020-10-30,5.881,3.473,4.628,5.165,4.0
2020-11-02,5.89,3.534,4.642,5.178,4.0
2020-11-03,5.898,3.524,4.643,5.188,4.0
2020-11-04,5.886,3.485,4.616,5.168,4.0
2020-11-05,5.86,3.489,4.566,5.116,4.0
2020-11-06,5.871,3.428,4.55,5.136,4.0
2020-11-09,5.876,3.374,4.544,5.156,4.0
2020-11-10,5.916,3.436,4.578,5.188,4.0
2020-11-11,5.903,3.425,4.55,5.176,4.0
2020-11-12,5.903,3.4,4.551,5.156,4.0
2020-11-13,5.878,3.325,4.517,5.109,4.0
2020-11-16,5.878,3.325,4.517,5.109,4.0
2020-11-17,5.877,3.313,4.498,5.087,4.0
2020-11-18,5.878,3.362,4.499,5.095,4.0
2020-11-19,5.876,3.351,4.475,5.097,4.0
2020-11-20,5.877,3.378,4.419,5.055,4.0
2020-11-23,5.9,3.382,4.43,5.077,4.0
2020-11-24,5.88,3.354,4.408,5.055,4.0
2020-11-25,5.885,3.342,4.413,5.048,4.0
2020-11-26,5.872,3.315,4.385,5.048,4.0
2020-11-27,5.911,3.33,4.421,5.075,4.0
2020-11-30,5.911,3.33,4.421,5.075,4.0
2020-12-01,5.93,3.77,4.451,5.11,4.0
2020-12-02,5.92,3.692,4.475,5.119,4.0
2020-12-03,5.932,3.787,4.496,5.126,4.0
2020-12-04,5.897,3.689,4.431,5.063,4.0
2020-12-07,5.924,3.694,4.487,5.089,4.0
2020-12-08,5.939,3.707,4.505,5.105,4.0
2020-12-09,5.917,3.75,4.496,5.091,4.0
2020-12-10,5.916,3.732,4.477,5.079,4.0
2020-12-11,5.956,3.724,4.491,5.14,4.0
2020-12-14,5.946,3.721,4.472,5.121,4.0
2020-12-15,5.941,3.703,4.46,5.097,4.0
2020-12-16,5.944,3.716,4.441,5.093,4.0
2020-12-17,5.952,3.729,4.439,5.09,4.0
2020-12-18,5.959,3.666,4.419,5.09,4.0
2020-12-21,5.957,3.796,4.46,5.097,4.0
2020-12-22,5.951,3.723,4.451,5.09,4.0
2020-12-23,5.95,3.736,4.458,5.106,4.0
2020-12-24,5.929,3.828,4.443,5.13,4.0
2020-12-25,5.929,3.828,4.443,5.13,4.0
2020-12-28,5.925,3.881,4.464,5.125,4.0
2020-12-29,5.927,3.72,4.469,5.127,4.0
2020-12-30,5.899,3.741,4.432,5.109,4.0
2020-12-31,5.894,3.762,4.406,5.099,4.0
2021-01-01,5.898,3.706,4.399,5.099,4.0
2021-01-04,5.858,3.695,4.36,5.038,4.0
2021-01-05,5.85,3.693,4.344,5.033,4.0
2021-01-06,5.894,3.682,4.372,5.071,4.0
2021-01-07,5.892,3.647,4.37,5.075,4.0
2021-01-08,5.892,3.67,4.39,5.106,4.0
2021-01-11,5.924,3.814,4.533,5.2,4.0
2021-01-12,5.931,4.032,4.578,5.241,4.0
2021-01-13,5.947,3.891,4.654,5.267,4.0
2021-01-14,5.924,3.913,4.669,5.236,4.0
2021-01-15,5.988,3.906,4.656,5.332,4.0
2021-01-18,5.957,3.92,4.702,5.301,4.0
2021-01-19,5.936,3.959,4.683,5.286,4.0
2021-01-20,5.942,3.924,4.712,5.267,4.0
2021-01-21,5.956,3.954,4.713,5.289,4.0
2021-01-22,5.939,3.964,4.71,5.308,4.0
2021-01-25,5.954,3.968,5.005,5.337,4.0
2021-01-26,5.954,3.968,5.005,5.337,4.0
2021-01-27,5.954,3.957,4.735,5.335,4.0
2021-01-28,5.933,3.904,4.698,5.292,4.0
2021-01-29,5.949,3.904,4.708,5.297,4.0
2021-02-01,6.06,4.176,4.813,5.568,4.0
2021-02-02,6.127,4.045,4.993,5.657,4.0
2021-02-03,6.084,3.983,4.879,5.537,4.0
2021-02-04,6.074,3.98,4.863,5.491,4.0
2021-02-05,6.071,4.06,4.941,5.584,4.0
2021-02-08,6.04,4.058,4.886,5.577,4.0
2021-02-09,6.074,4.065,4.965,5.627,4.0
2021-02-10,6.01,4.019,4.924,5.6,4.0
2021-02-11,5.962,4.025,4.873,5.531,4.0
2021-02-12,5.99,4.027,5.143,5.502,4.0
2021-02-15,6.022,4.025,5.127,5.537,4.0
2021-02-16,6.022,4.023,4.876,5.552,4.0
2021-02-17,6.03,4.029,4.885,5.587,4.0
2021-02-18,6.132,4.083,4.876,5.699,4.0
2021-02-19,6.132,4.083,4.876,5.699,4.0
2021-02-22,6.202,4.072,5.024,5.766,4.0
2021-02-23,6.172,4.043,5.011,5.724,4.0
2021-02-24,6.147,4.041,4.984,5.695,4.0
2021-02-25,6.182,4.047,5.003,5.715,4.0
2021-02-26,6.229,4.071,5.04,5.771,4.0
2021-03-01,6.209,4.105,5.006,5.762,4.0
2021-03-02,6.236,4.122,5.022,5.777,4.0
2021-03-03,6.238,4.12,5.041,5.798,4.0
2021-03-04,6.212,4.099,4.985,5.79,4.0
2021-03-05,6.232,4.111,5.026,5.849,4.0
2021-03-08,6.223,4.128,5.056,5.845,4.0
2021-03-09,6.206,4.116,5.091,5.855,4.0
2021-03-10,6.247,4.14,5.08,5.881,4.0
2021-03-11,6.247,4.14,5.08,5.881,4.0
2021-03-12,6.232,4.143,5.103,5.872,4.0
2021-03-15,6.201,4.17,5.141,5.845,4.0
2021-03-16,6.18,4.187,5.136,5.822,4.0
2021-03-17,6.185,4.166,5.123,5.833,4.0
2021-03-18,6.202,4.116,5.069,5.803,4.0
2021-03-19,6.193,4.09,5.016,5.761,4.0
2021-03-22,6.18,4.029,5.01,5.713,4.0
2021-03-23,6.144,4.056,4.967,5.671,4.0
2021-03-24,6.152,4.102,4.969,5.684,4.0
2021-03-25,6.131,4.022,4.941,5.641,4.0
2021-03-26,6.123,4.012,4.911,5.622,4.0
2021-03-29,6.123,4.012,4.911,5.622,4.0
2021-03-30,6.143,3.989,4.932,5.678,4.0
2021-03-31,6.177,3.926,4.929,5.705,4.0
2021-04-01,6.177,3.926,4.929,5.705,4.0
2021-04-02,6.177,3.926,4.929,5.705,4.0
2021-04-05,6.123,3.883,4.816,5.573,4.0
2021-04-06,6.122,3.89,4.821,5.574,4.0
2021-04-07,6.082,3.978,4.849,5.609,4.0
2021-04-08,6.031,4.046,4.835,5.569,4.0
2021-04-09,6.017,3.987,4.896,5.583,4.0
2021-04-12,6.011,4.208,4.908,5.589,4.0
2021-04-13,6.011,4.208,4.908,5.589,4.0
2021-04-14,6.011,4.208,4.908,5.589,4.0
2021-04-15,6.126,3.928,4.905,5.637,4.0
2021-04-16,6.088,3.918,4.899,5.59,4.0
2021-04-19,6.081,3.936,4.859,5.536,4.0
2021-04-20,6.074,3.888,4.892,5.545,4.0
2021-04-21,6.074,3.888,4.892,5.545,4.0
2021-04-22,6.05,3.864,4.853,5.527,4.0
2021-04-23,6.035,3.843,4.808,5.439,4.0
2021-04-26,6.038,3.861,4.787,5.416,4.0
2021-04-27,6.055,3.836,4.781,5.424,4.0
2021-04-28,6.053,3.833,4.771,5.427,4.0
2021-04-29,6.059,3.818,4.78,5.427,4.0
2021-04-30,6.03,3.819,4.773,5.42,4.0
2021-05-03,6.001,3.804,4.759,5.573,4.0
2021-05-04,6.015,3.671,4.768,5.594,4.0
2021-05-05,5.978,3.841,4.755,5.566,4.0
2021-05-06,5.974,3.826,4.737,5.519,4.0
2021-05-07,6.015,3.848,4.73,5.537,4.0
2021-05-10,6.014,3.823,4.728,5.54,4.0
2021-05-11,6.008,3.72,4.729,5.549,4.0
2021-05-12,6.01,3.801,4.721,5.551,4.0
2021-05-13,6.01,3.801,4.721,5.551,4.0
2021-05-14,5.986,3.789,4.721,5.574,4.0
2021-05-17,5.972,3.786,4.719,5.555,4.0
2021-05-18,5.976,3.714,4.712,5.577,4.0
2021-05-19,5.975,3.812,4.695,5.565,4.0
2021-05-20,5.968,3.672,4.685,5.543,4.0
2021-05-21,5.977,3.717,4.673,5.546,4.0
2021-05-24,5.972,3.724,4.671,5.541,4.0
2021-05-25,5.972,3.774,4.639,5.498,4.0
2021-05-26,5.972,3.774,4.639,5.498,4.0
2021-05-27,5.987,3.712,4.679,5.534,4.0
2021-05-28,6.003,3.699,4.686,5.54,4.0
2021-05-31,6.022,3.765,4.699,5.588,4.0
2021-06-01,6.025,3.927,4.693,5.607,4.0
2021-06-02,6.005,3.897,4.674,5.583,4.0
2021-06-03,5.997,3.828,4.68,5.557,4.0
2021-06-04,6.028,3.834,4.676,5.59,4.0
2021-06-07,6.022,3.902,4.65,5.559,4.0
2021-06-08,6.006,3.822,4.62,5.514,4.0
2021-06-09,6.016,3.97,4.618,5.518,4.0
2021-06-10,6.019,3.829,4.588,5.495,4.0
2021-06-11,6.006,3.894,4.561,5.513,4.0
2021-06-14,6.004,3.913,4.566,5.542,4.0
2021-06-15,6.04,3.983,4.63,5.642,4.0
2021-06-16,6.045,3.92,4.651,5.676,4.0
2021-06-17,6.019,3.98,4.696,5.664,4.0
2021-06-18,6.006,3.904,4.617,5.616,4.0
2021-06-21,6.029,3.975,4.714,5.652,4.0
2021-06-22,6.025,3.974,4.775,5.652,4.0
2021-06-23,6.018,3.993,4.809,5.652,4.0
2021-06-24,6.012,4.002,4.807,5.645,4.0
2021-06-25,6.028,4.041,4.819,5.695,4.0
2021-06-28,6.056,4.008,4.914,5.727,4.0
2021-06-29,6.036,4.049,4.875,5.676,4.0
2021-06-30,6.051,4.09,4.893,5.72,4.0
2021-07-01,6.039,4.072,4.878,5.7,4.0
2021-07-02,6.065,4.062,4.884,5.751,4.0
2021-07-05,6.088,4.061,4.869,5.759,4.0
2021-07-06,6.175,4.061,4.94,5.834,4.0
2021-07-07,6.164,4.061,4.905,5.798,4.0
2021-07-08,6.124,4.023,4.753,5.701,4.0
2021-07-09,6.186,4.049,4.786,5.73,4.0
2021-07-12,6.22,4.059,4.804,5.749,4.0
2021-07-13,6.103,4.02,4.765,5.72,4.0
2021-07-14,6.109,3.991,4.738,5.691,4.0
2021-07-15,6.117,3.952,4.744,5.691,4.0
2021-07-16,6.13,3.95,4.687,5.681,4.0
2021-07-19,6.127,3.949,4.684,5.655,4.0
2021-07-20,6.119,3.948,4.655,5.635,4.0
2021-07-21,6.119,3.948,4.655,5.635,4.0
2021-07-22,6.138,3.811,4.664,5.681,4.0
2021-07-23,6.165,4.043,4.673,5.686,4.0
2021-07-26,6.169,4.043,4.666,5.682,4.0
2021-07-27,6.178,3.884,4.668,5.689,4.0
2021-07-28,6.188,4.042,4.657,5.706,4.0
2021-07-29,6.198,3.982,4.658,5.721,4.0
2021-07-30,6.204,4.041,4.624,5.726,4.0
2021-08-02,6.197,3.959,5.004,5.731,4.0
2021-08-03,6.2,3.946,4.98,5.734,4.0
2021-08-04,6.199,3.941,4.963,5.709,4.0
2021-08-05,6.207,3.964,4.935,5.712,4.0
2021-08-06,6.234,4.014,5.022,5.779,4.0
2021-08-09,6.221,3.979,4.981,5.729,4.0
2021-08-10,6.233,4.003,4.997,5.741,4.0
2021-08-11,6.236,3.96,4.999,5.752,4.0
2021-08-12,6.226,4.097,4.988,5.744,4.0
2021-08-13,6.241,3.932,4.961,5.732,4.0
2021-08-16,6.241,3.932,4.961,5.732,4.0
2021-08-17,6.234,3.888,4.927,5.695,4.0
2021-08-18,6.228,3.831,4.872,5.658,4.0
2021-08-19,6.228,3.831,4.872,5.658,4.0
2021-08-20,6.234,3.943,4.902,5.69,4.0
2021-08-23,6.243,4.166,4.921,5.69,4.0
2021-08-24,6.25,3.885,4.93,5.698,4.0
2021-08-25,6.241,3.933,4.913,5.685,4.0
2021-08-26,6.251,3.865,4.892,5.698,4.0
2021-08-27,6.254,3.894,4.956,5.683,4.0
2021-08-30,6.225,3.847,4.858,5.651,4.0
2021-08-31,6.215,3.849,4.827,5.651,4.0
2021-09-01,6.199,3.843,4.816,5.611,4.0
2021-09-02,6.171,3.829,4.802,5.586,4.0
2021-09-03,6.156,3.818,4.795,5.574,4.0
2021-09-06,6.173,3.867,4.814,5.596,4.0
2021-09-07,6.195,3.868,4.86,5.631,4.0
2021-09-08,6.188,3.862,4.859,5.614,4.0
2021-09-09,6.178,3.877,4.845,5.609,4.0
2021-09-10,6.178,3.877,4.845,5.609,4.0
2021-09-13,6.192,3.879,4.858,5.626,4.0
2021-09-14,6.198,3.937,4.873,5.636,4.0
2021-09-15,6.163,3.931,4.835,5.599,4.0
2021-09-16,6.169,3.9,4.844,5.601,4.0
2021-09-17,6.167,3.898,4.851,5.616,4.0
2021-09-20,6.138,3.891,4.772,5.559,4.0
2021-09-21,6.122,3.893,4.849,5.586,4.0
2021-09-22,6.138,3.928,4.838,5.594,4.0
2021-09-23,6.14,3.938,4.847,5.579,4.0
2021-09-24,6.181,3.935,4.913,5.649,4.0
2021-09-27,6.209,3.938,4.946,5.688,4.0
2021-09-28,6.228,3.948,4.963,5.675,4.0
2021-09-29,6.206,4.024,4.927,5.647,4.0
2021-09-30,6.223,4.026,4.933,5.66,4.0
2021-10-01,6.244,4.075,4.954,5.787,4.0
2021-10-04,6.248,4.06,4.967,5.784,4.0
2021-10-05,6.26,4.063,4.966,5.788,4.0
2021-10-06,6.276,3.855,4.979,5.794,4.0
2021-10-07,6.267,3.849,4.989,5.839,4.0
2021-10-08,6.318,4.066,4.986,5.805,4.0
2021-10-11,6.34,4.102,5.023,5.814,4.0
2021-10-12,6.326,4.122,4.991,5.825,4.0
2021-10-13,6.314,4.099,4.983,5.781,4.0
2021-10-14,6.328,4.065,4.955,5.78,4.0
2021-10-15,6.328,4.065,4.955,5.78,4.0
2021-10-18,6.387,4.192,5.03,5.846,4.0
2021-10-19,6.387,4.192,5.03,5.846,4.0
2021-10-20,6.373,4.247,5.082,5.846,4.0
2021-10-21,6.338,4.154,5.071,5.829,4.0
2021-10-22,6.364,4.276,5.097,5.86,4.0
2021-10-25,6.35,4.217,5.092,5.843,4.0
2021-10-26,6.362,4.255,5.113,5.842,4.0
2021-10-27,6.336,4.25,5.101,5.832,4.0
2021-10-28,6.367,4.11,5.136,5.841,4.0
2021-10-29,6.388,4.107,5.124,5.864,4.0
2021-11-01,6.387,4.306,5.144,5.872,4.0
2021-11-02,6.36,4.22,5.126,5.851,4.0
2021-11-03,6.357,4.189,5.003,5.841,4.0
2021-11-04,6.357,4.189,5.003,5.841,4.0
2021-11-05,6.357,4.189,5.003,5.841,4.0
2021-11-08,6.301,4.137,4.948,5.803,4.0
2021-11-09,6.293,4.122,5.029,5.8,4.0
2021-11-10,6.336,4.042,5.075,5.813,4.0
2021-11-11,6.367,4.035,5.099,5.857,4.0
2021-11-12,6.368,4.172,5.118,5.837,4.0
2021-11-15,6.342,3.999,4.944,5.796,4.0
2021-11-16,6.364,4.048,5.101,5.824,4.0
2021-11-17,6.361,4.078,5.093,5.737,4.0
2021-11-18,6.345,4.061,5.089,5.746,4.0
2021-11-19,6.345,4.061,5.089,5.746,4.0
2021-11-22,6.351,4.234,5.106,5.799,4.0
2021-11-23,6.364,4.227,5.113,5.768,4.0
2021-11-24,6.367,4.24,5.141,5.808,4.0
2021-11-25,6.367,4.119,5.143,5.767,4.0
2021-11-26,6.33,4.281,5.111,5.751,4.0
2021-11-29,6.335,4.285,5.11,5.734,4.0
2021-11-30,6.326,4.259,5.084,5.693,4.0
2021-12-01,6.353,4.281,5.112,5.72,4.0
2021-12-02,6.352,4.304,5.096,5.709,4.0
2021-12-03,6.369,4.344,5.093,5.725,4.0
2021-12-06,6.359,4.318,5.089,5.713,4.0
2021-12-07,6.391,4.341,5.128,5.741,4.0
2021-12-08,6.347,4.246,5.068,5.694,4.0
2021-12-09,6.348,4.269,5.089,5.701,4.0
2021-12-10,6.37,4.14,5.116,5.706,4.0
2021-12-13,6.37,4.273,5.108,5.715,4.0
2021-12-14,6.356,4.346,5.103,5.713,4.0
2021-12-15,6.364,4.38,5.135,5.732,4.0
2021-12-16,6.374,4.384,5.138,5.734,4.0
2021-12-17,6.411,4.354,5.131,5.76,4.0
2021-12-20,6.435,4.398,5.198,5.795,4.0
2021-12-21,6.468,4.412,5.272,5.826,4.0
2021-12-22,6.464,4.405,5.286,5.822,4.0
2021-12-23,6.46,4.409,5.262,5.819,4.0
2021-12-24,6.462,4.388,5.301,5.853,4.0
2021-12-27,6.465,4.454,5.278,5.858,4.0
2021-12-28,6.478,4.406,5.277,5.872,4.0
2021-12-29,6.461,4.232,5.295,5.865,4.0
2021-12-30,6.469,4.389,5.299,5.874,4.0
2021-12-31,6.454,4.367,5.296,5.862,4.0
2022-01-03,6.46,4.371,5.273,5.872,4.0
2022-01-04,6.518,4.374,5.325,5.939,4.0
2022-01-05,6.508,4.346,5.309,5.93,4.0
2022-01-06,6.525,4.382,5.327,5.94,4.0
2022-01-07,6.542,4.392,5.336,5.988,4.0
2022-01-10,6.59,4.407,5.374,6.032,4.0
2022-01-11,6.57,4.378,5.354,6.008,4.0
2022-01-12,6.593,4.36,5.365,6.018,4.0
2022-01-13,6.561,4.342,5.31,5.967,4.0
2022-01-14,6.582,4.353,5.3,5.97,4.0
2022-01-17,6.636,4.323,5.319,6.035,4.0
2022-01-18,6.627,4.382,5.329,6.057,4.0
2022-01-19,6.598,4.341,5.332,6.057,4.0
2022-01-20,6.608,4.345,5.297,6.053,4.0
2022-01-21,6.62,4.345,5.298,6.058,4.0
2022-01-24,6.652,4.427,5.298,6.073,4.0
2022-01-25,6.662,4.367,5.277,6.049,4.0
2022-01-26,6.662,4.367,5.277,6.049,4.0
2022-01-27,6.746,4.371,5.349,6.12,4.0
2022-01-28,6.768,4.459,5.348,6.12,4.0
2022-01-31,6.684,4.486,5.296,6.03,4.0
2022-02-01,6.828,4.513,5.713,6.131,4.0
2022-02-02,6.88,4.529,5.747,6.227,4.0
2022-02-03,6.889,4.499,5.758,6.24,4.0
2022-02-04,6.879,4.57,5.826,6.194,4.0
2022-02-07,6.879,4.57,5.826,6.194,4.0
2022-02-08,6.81,4.556,5.749,6.122,4.0
2022-02-09,6.798,4.619,5.75,6.095,4.0
2022-02-10,6.725,4.364,5.609,5.92,4.0
2022-02-11,6.698,4.4,5.516,5.877,4.0
2022-02-14,6.667,4.44,5.463,5.855,4.0
2022-02-15,6.673,4.432,5.5,5.884,4.0
2022-02-16,6.686,4.352,5.5,5.926,4.0
2022-02-17,6.674,4.416,5.507,5.919,4.0
2022-02-18,6.663,4.38,5.501,5.902,4.0
2022-02-21,6.693,4.372,5.535,5.934,4.0
2022-02-22,6.749,4.499,5.579,5.993,4.0
2022-02-23,6.739,4.504,5.572,5.998,4.0
2022-02-24,6.759,4.397,5.603,6.046,4.0
2022-02-25,6.749,4.398,5.574,6.011,4.0
2022-02-28,6.77,4.377,5.591,6.047,4.0
2022-03-01,6.77,4.377,5.591,6.047,4.0
2022-03-02,6.814,4.522,5.677,6.097,4.0
2022-03-03,6.826,4.603,5.701,6.112,4.0
2022-03-04,6.813,4.606,5.695,6.113,4.0
2022-03-07,6.888,4.56,5.795,6.208,4.0
2022-03-08,6.895,4.604,5.795,6.216,4.0
2022-03-09,6.845,4.635,5.762,6.169,4.0
2022-03-10,6.809,4.575,5.71,6.131,4.0
2022-03-11,6.855,4.564,5.743,6.172,4.0
2022-03-14,6.854,4.53,5.74,6.155,4.0
2022-03-15,6.821,4.521,5.678,6.112,4.0
2022-03-16,6.788,4.5,5.661,6.08,4.0
2022-03-17,6.778,4.466,5.645,6.025,4.0
2022-03-18,6.778,4.466,5.645,6.025,4.0
2022-03-21,6.781,4.335,5.639,6.04,4.0
2022-03-22,6.831,4.572,5.701,6.103,4.0
2022-03-23,6.831,4.536,5.698,6.089,4.0
2022-03-24,6.834,4.5,5.716,6.094,4.0
2022-03-25,6.811,4.474,5.682,6.082,4.0
2022-03-28,6.836,4.479,5.739,6.112,4.0
2022-03-29,6.821,4.4,5.714,6.097,4.0
2022-03-30,6.784,4.457,5.659,6.044,4.0
2022-03-31,6.843,4.321,5.674,6.101,4.0
2022-04-01,6.843,4.321,5.674,6.101,4.0
2022-04-04,6.898,4.716,5.727,6.162,4.0
2022-04-05,6.899,4.701,5.72,6.165,4.0
2022-04-06,6.917,4.686,5.728,6.186,4.0
2022-04-07,6.914,4.69,5.739,6.171,4.0
2022-04-08,7.119,4.856,5.959,6.465,4.0
2022-04-11,7.149,4.851,6.041,6.538,4.0
2022-04-12,7.189,4.891,6.088,6.596,4.0
2022-04-13,7.215,4.986,6.185,6.677,4.0
2022-04-14,7.215,4.986,6.185,6.677,4.0
2022-04-15,7.215,4.986,6.185,6.677,4.0
2022-04-18,7.153,5.047,6.143,6.594,4.0
2022-04-19,7.151,5.08,6.133,6.589,4.0
2022-04-20,7.105,5.103,6.123,6.53,4.0
2022-04-21,7.144,5.117,6.12,6.603,4.0
2022-04-22,7.167,4.607,6.148,6.652,4.0
2022-04-25,7.043,4.829,6.109,6.553,4.0
2022-04-26,7.053,5.073,6.139,6.58,4.0
2022-04-27,7.083,5.058,6.143,6.607,4.0
2022-04-28,7.155,4.639,6.216,6.67,4.0
2022-04-29,7.139,4.814,6.219,6.683,4.0
2022-05-02,7.119,5.041,6.202,6.823,4.0
2022-05-03,7.119,5.041,6.202,6.823,4.0
2022-05-04,7.378,5.045,6.313,7.137,4.4
2022-05-05,7.403,5.276,6.738,7.181,4.4
2022-05-06,7.451,5.487,6.932,7.273,4.4
2022-05-09,7.465,5.47,6.93,7.273,4.4
2022-05-10,7.301,5.465,6.823,7.175,4.4
2022-05-11,7.215,5.47,6.783,7.103,4.4
2022-05-12,7.244,5.476,6.821,7.127,4.4
2022-05-13,7.318,5.711,6.812,7.072,4.4
2022-05-16,7.318,5.711,6.812,7.072,4.4
2022-05-17,7.366,5.762,6.874,7.165,4.4
2022-05-18,7.355,5.825,6.868,7.15,4.4
2022-05-19,7.32,5.786,6.892,7.162,4.4
2022-05-20,7.359,5.771,6.949,7.177,4.4
2022-05-23,7.386,5.812,6.875,7.158,4.4
2022-05-24,7.359,5.831,6.839,7.077,4.4
2022-05-25,7.305,5.849,6.813,7.104,4.4
2022-05-26,7.294,5.867,6.804,7.104,4.4
2022-05-27,7.35,5.912,6.857,7.141,4.4
2022-05-30,7.409,6.029,6.922,7.171,4.4
2022-05-31,7.415,6.013,6.935,7.21,4.4
2022-06-01,7.414,6.076,6.925,7.191,4.4
2022-06-02,7.434,6.18,6.984,7.23,4.4
2022-06-03,7.456,6.225,7.008,7.29,4.4
2022-06-06,7.5,6.266,7.032,7.337,4.4
2022-06-07,7.518,6.252,7.019,7.35,4.4
2022-06-08,7.494,6.184,6.936,7.291,4.9
2022-06-09,7.496,6.159,6.93,7.271,4.9
2022-06-10,7.519,6.061,6.977,7.304,4.9
2022-06-13,7.604,6.102,7.059,7.398,4.9
2022-06-14,7.581,6.098,7.038,7.379,4.9
2022-06-15,7.592,6.106,7.063,7.394,4.9
2022-06-16,7.617,6.215,7.083,7.404,4.9
2022-06-17,7.546,6.127,7.002,7.35,4.9
2022-06-20,7.427,6.101,7.0,7.253,4.9
2022-06-21,7.482,6.177,7.04,7.28,4.9
2022-06-22,7.396,6.265,6.902,7.221,4.9
2022-06-23,7.419,6.285,6.938,7.221,4.9
2022-06-24,7.444,6.231,6.942,7.239,4.9
2022-06-27,7.407,6.123,6.92,7.229,4.9
2022-06-28,7.466,6.225,7.004,7.282,4.9
2022-06-29,7.459,6.094,6.99,7.269,4.9
2022-06-30,7.45,6.207,6.96,7.255,4.9
2022-07-01,7.424,6.333,6.933,7.208,4.9
2022-07-04,7.374,6.313,6.864,7.158,4.9
2022-07-05,7.391,6.309,6.877,7.17,4.9
2022-07-06,7.294,6.196,6.784,7.093,4.9
2022-07-07,7.354,6.238,6.833,7.148,4.9
2022-07-08,7.415,6.318,6.896,7.174,4.9
2022-07-11,7.427,6.29,6.905,7.216,4.9
2022-07-12,7.391,6.278,6.887,7.179,4.9
2022-07-13,7.337,6.21,6.809,7.097,4.9
2022-07-14,7.384,6.253,6.822,7.149,4.9
2022-07-15,7.438,6.263,6.886,7.197,4.9
2022-07-18,7.437,6.242,6.879,7.2,4.9
